0000100001000010001100010	0000100000000000011011010	3	4	4	0	180	
0001001000100000000000000	0011001000100000000000000	0	2	3	0	84	
0100000100000100001000001	0100010000010000010000011	4	4	1	0	81	
0000100011000100001000010	0000100000000000011011010	3	4	4	0	99	
0100001000010000100010000	0111011000000000000010000	0	4	1	0	150	
0000100010000100010000100	0000100000000100110010100	2	4	4	0	186	
0000000001000110011001100	0000000001000100010001000	1	4	4	1	167	
0000000000000000001111000	0000000000000000011111000	0	4	4	3	153	
0001100010000100001000010	0000100000000000011011010	3	4	4	0	135	
0000011111100000000000000	0000000111110000000000000	0	2	4	1	99	
0000000000000001100000011	0000000000000001100000111	0	3	4	4	141	
0001000100010001000000000	0001000100010001000000000	0	3	3	0	188	
0100010000100001000000000	0110010000000001000000000	0	3	1	0	165	
1000010000110000100001000	1100000110000000000001000	0	0	1	4	206	
0000000000000000001111100	0000000000000000011111000	0	4	4	3	96	
0000000011100000000000000	0000000111110000000000000	0	2	4	1	96	
0001000001000000000000000	0001000001000000000000000	3	0	4	1	995	
0000010000100001100001100	0100010100000100000000100	0	1	2	4	96	
1000001000010000010000100	1000001100000100000000100	2	4	0	0	170	
0000010000111110000000000	0000011000001110000000000	0	1	4	2	96	
0001000011000110000100001	0001000000000001100000111	3	0	4	4	96	
0010000010000100000100000	0010000000100000100100100	2	0	4	3	96	
0111011000000000000000000	0111010000000000000000000	0	1	3	0	183	
0000000000000000001001000	0000000000000110010001000	1	4	4	2	151	
0100001000000001000010000	0111011000000000000010000	0	4	1	0	117	
1110000111000000000000000	1100000111000000000000000	0	0	4	1	141	
0000000001000010001000100	0000000001000100010001100	2	4	4	1	105	
0001000010000110000100001	0001000000000001100000111	3	0	4	4	208	
0000000000000000000011100	0000000000000000000011100	0	4	2	4	996	
0000000000000000011111110	0000000000000000011111000	0	4	4	3	133	
0010001000010000100001000	0010000110110000000001000	1	4	2	0	165	
0100010000000000000000000	0100010000000000000000000	0	1	1	0	960	
0000000111100000000000000	0000000111110000000000000	0	2	4	1	97	
1100000011000000000000000	1100000111000000000000000	0	0	4	1	125	
1110000001000000000000000	1100000111000000000000000	0	0	4	1	97	
0010000000000010000000000	0010000010000010000000000	2	0	4	2	97	
0000000000000011110000000	0000000000001111100000000	0	3	4	2	97	
0000100011001100110011000	0000100010001000100010000	0	4	4	0	126	
0011100000000000000000000	0011100000000000000000000	4	0	2	0	999	
0100001000110001000010000	0111011000000000000010000	0	4	1	0	208	
0001000010000100001000010	0001000000000001111000010	3	4	3	0	1519	
1000011111000000000000000	1100000111000000000000000	0	0	4	1	97	
0000000000111110001100000	0000000000110000011100000	0	2	4	3	97	
0000000000001111000000000	0000000000001111100000000	0	3	4	2	104	
0000010000100001000011000	0100010110000000000001000	0	1	1	4	165	
0000000000000000000101100	0000000000000000011101000	1	4	4	3	141	
0100011000100001000010000	0111011000000000000010000	0	4	1	0	184	
0000000000111110111100000	0000000000111110000000000	0	2	4	2	97	
0010000100001000001000010	0010000000110000011000010	2	0	3	4	209	
1000011000010000100001000	1100000110000000000001000	0	0	1	4	117	
0011111100100000000000000	0001101100100000000000000	0	2	4	0	125	
1000010000100000000000000	1100000000100000000000000	0	0	0	2	971	
0010000011000000000000000	0010000011000000000000000	2	0	4	1	166	
0000100001000010000000000	0000100000000010000011000	4	0	4	2	975	
0000000000111110000000000	0000000000111110000000000	0	2	4	2	977	
0000000000100000110000110	0000000000100000100000110	0	2	3	4	101	
0110011000000000000000000	0110010000000000000000000	0	1	2	0	209	
0000000010000010000000000	0001000000000011000001000	4	2	3	0	184	
0010000010000010000100000	0010000000100000100100100	2	0	4	3	141	
0011000010000010000100000	0010000000100000100100100	2	0	4	3	98	
0110001000100000000000000	0010001000100000000000000	0	2	2	0	98	
0001111111000000000000000	0011111000000000000000000	0	1	4	0	98	
1100011000100001000000000	0110010000000001000000000	0	3	1	0	98	
1111111100000000000000000	0011111000000000000000000	0	1	4	0	152	
0100011000100001000000000	0100010000100000000000000	0	2	1	0	209	
0000000000000000001101110	0000000000000000011101000	1	4	4	3	167	
0000011111000110000000000	0000011111000000000000000	0	1	4	1	81	
0001000010001100010000100	0001000000001101100000100	2	4	3	0	185	
0100011000000000000000000	0100010000000000000000000	0	1	1	0	117	
0000000001011000000000000	0000000111110000000000000	0	2	4	1	98	
0000000000011000000100000	0000000000110000011100000	0	2	4	3	96	
0001000010000100001000001	0001000000000001100000111	4	4	3	0	142	
0000011111011110000000000	0000011111000000000000000	0	1	4	1	98	
0001101100100000000000000	0001101100100000000000000	0	2	4	0	98	
0001100000000000000000000	0001100000000000000000000	3	0	4	0	2091	
0000100001000010000100010	0000100000000000011011010	3	4	4	0	168	
0010000010000110000100000	0010000010000010000000000	2	0	4	2	135	
0000011100000010000000000	0000011000001110000000000	0	1	4	2	99	
0000000000000001100000110	0000000000000001000001110	0	3	3	4	167	
0100001000010001100010000	0111011000000000000010000	0	4	1	0	132	
0000000000100001111100000	0000000000110000011100000	0	2	4	3	99	
0000000000111101111100000	0000000000110000011100000	0	2	4	3	99	
0000000000000000110000001	0000000000000001100000111	4	4	0	3	99	
0000000000110000001100000	0000000000110000011100000	0	2	4	3	135	
0010000100000100001000010	0010000000110000011000010	3	4	2	0	210	
0001000010000100001000100	0001000000001101100000100	2	4	3	0	143	
0110001000110001000010000	0011001100100000000010000	0	4	2	0	125	
0000000100000010000000000	0100000100000110000000000	4	2	1	0	102	
0000000000000000100000010	0000000000000001000001110	3	4	0	3	118	
0000000000000010010001000	0000000000000110010001000	1	4	4	2	81	
0000000011011001000000000	0000000011011001000000000	0	3	4	1	81	
0000000000000001000000110	0000000000000001000001110	3	4	0	3	114	
0000000000000001100001000	0000000000000001000001000	0	3	1	4	101	
0000111000000000000000000	0011111000000000000000000	0	1	4	0	103	
0010000100001000010000100	0010000000111100000000100	2	4	2	0	1550	
0010000010000100000100001	0010000000100000110000011	4	4	2	0	189	
1000010000100001100001000	1100000110000000000001000	1	4	0	0	167	
1110001111000000000000000	1100000111000000000000000	0	0	4	1	84	
0001000010000100001100001	0001000000000001100000111	4	4	3	0	119	
0001000010001100011000110	0001000000001101100000100	2	4	3	0	81	
0000000000000001111100000	0000000000000001111100000	0	3	4	3	1021	
1100011000010000100001000	0100011110000000000001000	1	4	1	0	81	
0000000000000001111000111	0000000000000001100000111	0	3	4	4	81	
0010001100010001000010000	0011001100100000000010000	0	4	2	0	84	
0010000110000100001100001	0010000000100000110000011	4	4	2	0	126	
0000000000000001110000111	0000000000000001100000111	0	3	4	4	135	
0010001000100001000000000	0010001000100001000000000	0	3	2	0	135	
0011010000000000000000000	0111010000000000000000000	0	1	3	0	156	
1000010000010000100000100	1000001100000100000000100	2	4	0	0	168	
1000001000010000100001000	1100000110000000000001000	1	4	0	0	125	
0001000010000100011000100	0001000000001101100000100	2	4	3	0	119	
0000000001001111110010000	0000000011001000100010000	0	4	4	1	82	
1000010000010000100001000	1100000110000000000001000	1	4	0	0	212	
0000000000000010001000010	0000000000000010001000110	3	4	4	2	190	
0000100010000100001000100	0000100000000100110010100	2	4	4	0	82	
1000001000010000100000100	1000001100000100000000100	2	4	0	0	82	
0000000000000000001100100	0000000000000000001100100	2	4	4	3	156	
1000011100001110000100000	1000001100000110000000000	4	2	0	0	82	
0010000010000100001000010	0010000000110000011000010	3	4	2	0	135	
0001000011000000000000000	0001000001000000000000000	3	0	4	1	118	
0010000100001000010000110	0010000000110000011000010	3	4	2	0	144	
0010000100001000010001100	0010000000111100000000100	2	4	2	0	127	
0000010000010000100000100	0100010100000100000000100	2	4	0	1	105	
0000000000000001000001110	0000000000000001000001110	0	3	3	4	83	
0000000000100000110000010	0000000000100000100000110	0	2	3	4	103	
0000100011000100001000110	0000100000000100110010100	2	4	4	0	80	
0000100001000110001000010	0000100000000000011011010	3	4	4	0	192	
0000000000111111100000000	0000000000111110000000000	0	2	4	2	83	
0110001000010000100001000	0010000110110000000001000	1	4	2	0	120	
0000000001000010001000010	0000000001000000011001010	3	4	4	1	213	
0000011100011110000000000	0000011000001110000000000	0	1	4	2	83	
0111000011000000000000000	0100000111000000000000000	1	0	4	1	191	
0000000000000000001101100	0000000000000000011101000	1	4	4	3	153	
0110000110000110000100000	0010000010000010000000000	2	0	4	2	168	
0000000000000010001101110	0000000000000110010001000	1	4	4	2	115	
0000000000000111100000000	0000000000001111100000000	0	3	4	2	136	
0110000100001000010000100	0100011000001100000000100	1	0	2	4	127	
0000011000001100000100000	0000010000011000001100000	0	1	4	3	83	
0000000000000000001100110	0000000000000000001100100	2	4	4	3	214	
0001000100001000100010000	0001000100010001000010000	0	4	3	0	83	
0000000000000001100001110	0000000000000001000001110	0	3	3	4	157	
0010000100011000100001000	0010000110110000000001000	1	4	2	0	171	
0000000000111001111100000	0000000000110000011100000	0	2	4	3	111	
0000011110000000000000000	0000011111000000000000000	0	1	4	1	283	
0000100001000000001000010	0000100000000000011011010	3	4	4	0	111	
0000000000100000100000110	0000000000100000100000110	0	2	3	4	111	
0100001000010000100000100	0100011000001100000000100	2	4	1	0	112	
0111000011000010000000000	0100000111000000000000000	1	0	4	1	112	
1100001100001100001100001	1000001000001000001000001	0	0	4	4	112	
0000011111000000000000000	0000011111000000000000000	0	1	4	1	1122	
0110000001000000000000000	0100000111000000000000000	1	0	4	1	113	
0000100001000110001100010	0000100000000000011011010	3	4	4	0	113	
0000000000110000111000011	0000000000100000110000011	0	2	4	4	113	
0001000010000000010000100	0001000000001101100000100	2	4	3	0	114	
0000000000000000011111100	0000000000000000011111000	0	4	4	3	114	
0000000000000110111011000	0000000000000110110010000	0	4	4	2	114	
0000000001000010001100010	0000000001000000011001010	3	4	4	1	215	
1000011000011000011000011	1000001000001000001000001	0	0	4	4	114	
1000010000110000100001100	1000001100000100000000100	2	4	0	0	114	
0001101110110000000000000	0001101100100000000000000	0	2	4	0	114	
0000000000000001100001100	0000000000000001000001100	0	3	2	4	216	
0011000011000000000000000	0010000011000000000000000	2	0	4	1	216	
0100001000001000010000100	0100011000001100000000100	2	4	1	0	217	
1111100000000000000000000	1111100000000000000000000	0	0	4	0	2188	
0000000000000010011001100	0000000000000110010001000	1	4	4	2	83	
0100001000010000000000000	0100011110000000000001000	1	0	1	4	220	
0000000100001000010000100	0010000000111100000000100	2	4	2	0	220	
0000000000000000001101000	0000000000000000011101000	1	4	4	3	110	
0000000000000100001000010	0001000000000001111000010	3	4	3	0	222	
0010000010000000000000000	0010000011000000000000000	2	0	4	1	222	
0001000010000100000000000	0001000000000001111000010	3	0	3	4	223	
0100001000010001000010000	0111011000000000000010000	0	4	1	0	226	
0000000000000010000000010	0000000000000010001000110	3	4	4	2	226	
0000000000010000100001000	0100011110000000000001000	1	4	1	0	227	
0010000100001000000000000	0010000000111100000000100	2	0	2	4	228	
0100001100001000010000100	0100011000001100000000100	1	0	2	4	110	
0000000000100000100000000	0010000010100000000001000	0	2	1	4	231	
0000000001000100010001000	0000000001000100010001000	1	4	4	1	232	
0010000100010000100001000	0010000110110000000001000	1	4	2	0	233	
0010000100001000100001000	0010000110110000000001000	1	4	2	0	234	
0100001000010000100000000	0100011110000000000001000	1	0	1	4	235	
0000000000001000010000100	0010000000111100000000100	2	4	2	0	236	
0010000100000000100001000	0010000110110000000001000	1	4	2	0	110	
0100000000100000000000000	0100010000100000000000000	0	2	1	0	239	
0110000100001100001000011	0100010000010000010000011	1	0	4	4	84	
0100001000100001000000000	0110010000000001000000000	0	3	1	0	240	
0000000000000010001000000	0000000000000010001000110	3	4	4	2	241	
0001000010000010000100001	0001000000000001100000111	4	4	3	0	244	
0010000100001000010000000	0010000000111100000000100	2	4	2	0	245	
0001000010001000010000100	0001000000001101100000100	2	4	3	0	246	
0001000010000100001000000	0001000000000001111000010	3	0	3	4	246	
1000010000100000100001000	1100000110000000000001000	0	0	1	4	249	
0011001000100000000000000	0011001000100000000000000	0	2	3	0	102	
0010001000000000000000000	0010001000100000000000000	0	2	2	0	253	
0001000010000010000100000	0001000000000001000101100	3	0	4	3	253	
0000000000000001000000100	0000000000000001000001100	0	3	2	4	255	
0010000001000000000000000	0010000011000000000000000	2	0	4	1	257	
0000000000000000111100000	0000000000000001111100000	4	3	0	3	258	
0011000010000110000100001	0010000000100000110000011	2	0	4	4	110	
0000000000000010001100010	0000000000000010001000110	3	4	4	2	258	
0100001000100001000010000	0111011000000000000010000	0	4	1	0	259	
0000000000000001111000000	0000000000001111100000000	0	3	4	2	260	
0000000000000000100000100	0000000000000001000001100	2	4	0	3	261	
0000010000100000100001000	0100010110000000000001000	1	4	0	1	262	
0000000000111100000000000	0000000000111110000000000	0	2	4	2	264	
0000001000010000100001000	0100011110000000000001000	1	4	1	0	264	
0100011000100000000000000	0100010000100000000000000	0	2	1	0	265	
0000100001000010001000010	0000100000000000011011010	3	4	4	0	265	
0000000010000100001000010	0001000000000001111000010	3	4	3	0	265	
0000000000100000000000100	0000000000100000100000100	0	2	2	4	84	
0000000000011110000000000	0000000000111110000000000	4	2	0	2	266	
0000001111000000000000000	0000011111000000000000000	4	1	0	1	268	
0001000011000010000000000	0001000000000011000001000	3	0	4	2	268	
0000000000000001110000000	0000000000000001111100000	0	3	4	3	276	
0000011100000000000000000	0000011111000000000000000	0	1	4	1	277	
0000000000100001100001000	0010000010100000000001000	0	2	1	4	280	
0010000100001000011000110	0010000000111100000000100	2	0	2	4	84	
0000000000000000001000100	0000000000000000001100100	2	4	4	3	287	
0000000000000000000100100	0000000000000000001100100	2	4	4	3	331	
0011000011000010000000000	0010000010000010000000000	2	0	4	2	351	
0110011000100000000000000	0010001000100000000000000	0	2	2	0	353	
0010001000100000000000000	0010001000100000000000000	0	2	2	0	357	
0000000111000000000000000	0000011111000000000000000	0	1	4	1	287	
0010000010000010000000000	0010000010000010000000000	2	0	4	2	361	
0011000110001100011000110	0001000000000001111000010	3	4	3	0	363	
0000000000000010001100110	0000000000000010001000100	2	4	4	2	363	
0000000000100001100001100	0000000000100000100000100	0	2	2	4	373	
0000000000000000000100110	0000000000000000001100100	2	4	4	3	381	
0001001000000000000000000	0011001000100000000000000	0	2	3	0	145	
0110010000000000000000000	0110010000000000000000000	0	1	2	0	382	
0000100001000010000100011	0000100000000000011011010	3	4	4	0	290	
0000000000000010000100011	0000000000000010001000110	3	4	4	2	388	
0000000000000001000001100	0000000000000001000001100	0	3	2	4	388	
0011000001000000000000000	0010000011000000000000000	2	0	4	1	391	
0000000000000010001000100	0000000000000010001000100	2	4	4	2	403	
0000000000100000100000100	0000000000100000100000100	0	2	2	4	410	
0000100001000100001000010	0000100000000000011011010	3	4	4	0	290	
0000000000001110000000000	0000000000111110000000000	4	2	0	2	290	
0001000001000010000000000	0001000001000000000000000	3	0	4	1	492	
0100010000100000000000000	0100010000000000000000000	0	1	1	0	497	
0000000000000010000100000	0000000000000010000000000	4	2	4	2	499	
0000000000000010000100010	0000000000000010001000110	3	4	4	2	503	
0000010000100000100001100	0100010100000100000000100	0	1	2	4	105	
0100001000011000110000100	0100011000001100000000100	2	4	1	0	51	
0000000001000100000000100	0000000001000100010001100	2	4	4	1	51	
0000000011111100000000000	0000000111110000000000000	0	2	4	1	51	
0011000110001100001000010	0010000000110000011000010	3	4	2	0	51	
0000000000111000000000000	0000000000111110000000000	0	2	4	2	291	
0001000100001000000001000	0001000010011001000001000	1	4	3	0	51	
0000000000000000011011000	0000000000000000011111000	0	4	4	3	51	
0010001100010000100011000	0011001100100000000010000	0	4	2	0	51	
0001000010000100010000100	0001000000001101100000100	2	4	3	0	215	
0010000100010001000000000	0010001000100001000000000	0	3	2	0	51	
0100001000010001000000000	0110010000000001000000000	0	3	1	0	51	
0001000110001000010001000	0001000010011001000001000	1	4	3	0	51	
0000000000110000011000000	0000000000110000011100000	0	2	4	3	51	
0000011110000110000000000	0000011000001110000000000	0	1	4	2	51	
0010010000000000000000000	0110010000000000000000000	0	1	2	0	312	
0000100001000100010001000	0000100010001000100011000	1	4	4	0	51	
0011000100001000110001100	0001000000001101100000100	2	4	3	0	51	
0001000000001000000001000	0001000010011001000001000	1	4	3	0	51	
0000100111111000000000000	0001101100100000000000000	0	2	4	0	51	
1000011110001110000000000	1000001100000110000000000	0	0	4	2	51	
1000001000001100000100000	1000001000001000001100000	0	0	4	3	51	
0000010000010000010000110	0000010000010000010000010	0	1	3	4	51	
0001000010001000010000000	0001000010011001000001000	1	4	3	0	51	
0000000000000000011100000	0000000000000001111100000	4	3	0	3	316	
0000001000010000000000100	0100011000001100000000100	2	4	1	0	51	
0000011000001110000000000	0000011000001110000000000	0	1	4	2	51	
0000010000110000111000011	0000010000010000010000011	0	1	4	4	52	
0011000100010001100010000	0001000100010001000010000	0	4	3	0	52	
0000000000000111111111000	0000000000000110110010000	0	4	4	2	52	
0011000110001100011000010	0010000000110000011000010	3	4	2	0	52	
0000000000000000000001110	0000000000000000000001110	1	4	3	4	317	
0000000000000010011011000	0000000000000110110010000	0	4	4	2	84	
0001000010000110001100001	0001000000000001100000111	4	4	3	0	52	
0000011000000100000000000	0000011000001110000000000	0	1	4	2	52	
0010000010000000000100000	0010000000100000100100100	2	0	4	3	52	
0011111110110000000000000	0011111000000000000000000	0	1	4	0	52	
0100001000001000010000000	0100011000001100000000100	1	0	2	4	52	
0000000001001111110000000	0000000011011001000000000	0	3	4	1	52	
0010000110000100000100000	0010000000100000100100100	2	0	4	3	52	
0000000000001101000000000	0000000000001111100000000	0	3	4	2	127	
0010000110001100001000010	0010000000110000011000010	3	4	2	0	52	
0000000000001111111010000	0000000000000110110010000	0	4	4	2	52	
0000011111111110000000000	0000000000111110000000000	0	2	4	2	522	
0000000000000001000001111	0000000000000001100000111	0	3	4	4	53	
0000000000000000111110000	0000000000000000011111000	0	4	4	3	53	
0000000111110000000000000	0000000111110000000000000	0	2	4	1	53	
0011000010000100001000010	0010000000110000011000010	2	0	3	4	137	
0010000000000000000100000	0010000000100000100100100	2	0	4	3	53	
0011000100011000100001000	0001000010011001000001000	1	4	3	0	53	
0100001000110001000000000	0110010000000001000000000	0	3	1	0	53	
0011000011000110000100000	0010000010000010000000000	2	0	4	2	53	
0000000011111111100000000	0000000011011001000000000	0	3	4	1	53	
0010000100001100011000010	0010000000110000011000010	3	4	2	0	53	
0011111110000000000000000	0011111000000000000000000	0	1	4	0	85	
0110000100000100001100001	0100010000010000010000011	1	0	4	4	53	
0010000100000100000100001	0010000000100000110000011	2	0	4	4	53	
0100000000000000000100000	0100000100000100000100000	1	0	4	3	52	
1000010000110001100001100	1000001100000100000000100	2	4	0	0	53	
0110011000100000000000001	0010001000100000000000000	0	2	2	0	53	
0010000100000100000100000	0010000000100000100100100	2	0	4	3	53	
0000000000000000000001100	0000000000000000000001100	1	4	2	4	535	
0110000100001100001000010	0100010000011000001000010	1	0	3	4	54	
0000000000000001111000001	0000000000000001100000111	0	3	4	4	54	
0010001100010000100010000	0011001100100000000010000	0	4	2	0	54	
0000100011000100001000100	0000100000000100110010100	2	4	4	0	54	
0000000000000010111111100	0000000000000110110010000	0	4	4	2	54	
0100001000010000000001000	0100011110000000000001000	1	4	1	0	52	
0000010000000001000000000	0110010000000001000000000	0	3	0	1	54	
0010001000000001000000000	0010001000100001000000000	0	3	2	0	54	
0001100010001100010000100	0000100000000100110010100	2	4	4	0	54	
0000100000000000001000010	0000100000000000011011010	3	4	4	0	54	
0000000000110001111000011	0000000000100000110000011	0	2	4	4	54	
0001000110001100010000100	0001000000001101100000100	2	4	3	0	54	
0000000000000110110000000	0000000000001111100000000	0	3	4	2	55	
0000000110110000000000000	0000000111110000000000000	0	2	4	1	55	
1000011000010000010000110	1000001000001000001000010	0	0	3	4	52	
0000011000011110000000000	0000011000001110000000000	0	1	4	2	55	
0000000000100000011000001	0000000000100000110000011	0	2	4	4	55	
0100000100001000011000010	0100010000011000001000010	1	0	3	4	55	
1100001000010000100001000	1100000110000000000001000	0	0	1	4	120	
0000100001000100001000110	0000100000000100110010100	2	4	4	0	55	
0000000000011111000000000	0000000000001111100000000	0	3	4	2	55	
0000000100010001000000000	0001000100010001000000000	0	3	3	0	55	
0000100001000100010000100	0000100000000100110010100	2	4	4	0	55	
0000011000111110000100000	0000011000001110000000000	0	1	4	2	52	
0000100110100000000000000	0001101100100000000000000	0	2	4	0	55	
0000100001000110001100110	0000100000000100110010100	2	4	4	0	55	
0000011000000010000000000	0000011000001110000000000	0	1	4	2	55	
0001000010000010000000000	0001000000000011000001000	3	0	4	2	192	
0100001000000000000010000	0111011000000000000010000	0	4	1	0	55	
0100000100001000010000010	0100010000011000001000010	3	4	1	0	55	
1100001100001100001100000	1000001000001000001100000	0	0	4	3	55	
0011000100001000100001000	0001000010011001000001000	1	4	3	0	52	
0100001000011000010000110	0100010000011000001000010	3	4	1	0	55	
0011000010000110000100000	0010000000100000100100100	2	0	4	3	55	
0000000010000100010000100	0000100000000100110010100	2	4	4	0	56	
0001000010000110001100011	0001000000000001100000111	4	4	3	0	56	
0000010000010000011000001	0000010000010000010000011	0	1	4	4	56	
0000001100000110000000000	0000011000001110000000000	4	2	0	1	56	
0000000000000111111110000	0000000000000110110010000	0	4	4	2	52	
0000000011000010000000000	0000000001000010000001000	4	1	4	2	56	
0000100010000100011000100	0000100000000100110010100	2	4	4	0	56	
0110011000110001000010000	0011001100100000000010000	0	4	2	0	56	
0000000000000010011111110	0000000000000110110010000	0	4	4	2	56	
0011000100001000110001000	0001000010011001000001000	1	4	3	0	56	
0001111111110000000000000	0001101100100000000000000	0	2	4	0	56	
0111111100100000000000000	0001101100100000000000000	0	2	4	0	52	
0000010000111000011100001	0000010000010000010000011	0	1	4	4	85	
0011000000000000000000000	0011000000000000000000000	2	0	3	0	563	
0000000000100001000001000	0010000010100000000001000	0	2	1	4	566	
0000010000001100000000000	0000010000011000001100000	0	1	4	3	57	
1000011000010000010000100	1000001100000100000000100	0	0	2	4	57	
1000001100000100000100000	1000001000001000001100000	0	0	4	3	57	
0000100001000100001000000	0000100000000100110010100	2	4	4	0	57	
0000000001001001100000000	0000000011011001000000000	0	3	4	1	57	
0100001000010000010000100	0100011000001100000000100	2	4	1	0	192	
0111110000000000000000000	0011111000000000000000000	0	1	4	0	57	
0010001000010001100010000	0011001100100000000010000	0	4	2	0	62	
0000010000010000110000100	0100010100000100000000100	2	4	0	1	57	
0010000110000100001000011	0010000000110000011000010	3	4	2	0	58	
0000011000111110001100000	0000010000011000001100000	0	1	4	3	58	
0000000000000010000100110	0000000000000010001000100	2	4	4	2	58	
0100001100011000110001100	0100011000001100000000100	2	4	1	0	58	
0000000001000000001000100	0000000001000100010001100	2	4	4	1	58	
0010000100010001000010000	0011001100100000000010000	0	4	2	0	58	
0000000000001101100000000	0000000011011001000000000	0	3	4	1	58	
0100001100001000001000010	0100010000011000001000010	1	0	3	4	58	
0000100001000110001000100	0000100000000100110010100	2	4	4	0	57	
